sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3,capital_imobilizado_custo,capital_potencial_venda,spread_markup_sugerido,em_risco_ruptura,is_descontinuado
SKU-04439,Almofada Clássico Vermelho,Lifestyle,Almofada,FORN-070,55,300.55,620.93,201,52,149,10,2025-11-21,Em Estoque,448,0.3308,44781.95,92518.57,2.07,False,False
SKU-04440,Lenço Artesanal Verde,Acessórios,Lenço,FORN-065,14,251.21,752.99,74,2,72,29,2025-12-08,Em Estoque,448,0.0167,18087.12,54215.28,3.0,False,False
SKU-04441,Vestido Básico Dourado,Moda,Vestido,FORN-078,10,398.33,828.3,707,88,619,116,2024-06-24,Descontinuado,448,0.1568,246566.27,512717.7,2.08,False,True
SKU-04442,Camiseta Luxo Rosa,Moda,Camiseta,FORN-088,15,130.65,396.91,414,11,403,118,2025-11-23,Em Estoque,448,0.1939,52651.95,159954.73,3.04,False,False
SKU-04443,Difusor Sustentável Preto,Lifestyle,Difusor,FORN-007,5,103.89,239.47,8,1,7,122,2024-03-04,Estoque Crítico,448,0.0672,727.23,1676.29,2.31,True,False
SKU-04444,Mochila Delicado Vermelho,Acessórios,Mochila,FORN-003,10,351.41,987.95,13,2,11,117,2025-01-25,Estoque Crítico,448,0.0668,3865.51,10867.45,2.81,True,False
SKU-04445,Kit Skincare Básico Dourado,Beleza,Kit Skincare,FORN-007,13,354.49,851.95,224,18,206,80,2023-01-16,Em Estoque,198,0.4808,73024.94,175501.7,2.4,False,False
SKU-04446,Sombra Sustentável Dourado,Beleza,Sombra,FORN-019,7,164.11,419.75,396,117,279,110,2024-04-09,Em Estoque,714,0.3485,45786.69,117110.25,2.56,False,False
SKU-04447,Vela Aromática Básico Verde,Lifestyle,Vela Aromática,FORN-092,46,37.03,81.26,284,41,243,79,2025-02-23,Em Estoque,448,0.1951,8998.29,19746.18,2.19,False,False
SKU-04448,Saia Delicado Nude,Moda,Saia,FORN-022,48,74.33,126.68,617,81,536,46,2024-02-16,Em Estoque,448,0.2101,39840.88,67900.48,1.7,False,False
SKU-04449,Camisa Social Edição Limitada Prata,Moda,Camisa Social,FORN-031,12,73.32,120.49,69,8,61,148,2025-06-09,Estoque Crítico,448,0.2318,4472.52,7349.89,1.64,True,False
SKU-04450,Vestido Urban Verde,Moda,Vestido,FORN-071,6,286.37,781.05,213,11,202,68,2023-01-10,Em Estoque,448,0.4804,57846.74,157772.1,2.73,False,False
SKU-04451,Óculos de Sol Oversize Vermelho,Acessórios,Óculos de Sol,FORN-073,48,273.92,545.98,382,82,300,71,2023-06-18,Em Estoque,448,0.0411,82176.0,163794.0,1.99,False,False
SKU-04452,Sombra Edição Limitada Bege,Beleza,Sombra,FORN-037,5,126.69,289.57,47,0,47,26,2023-07-22,Em Estoque,246,0.2868,5954.43,13609.79,2.29,False,False
SKU-04453,Difusor Delicado Vermelho,Lifestyle,Difusor,FORN-012,13,252.7,693.67,293,69,224,120,2024-04-14,Em Estoque,448,0.387,56604.8,155382.08,2.75,False,False
SKU-04454,Camiseta Urban Branco,Moda,Camiseta,FORN-071,6,233.34,582.07,58,14,44,87,2025-04-13,Estoque Crítico,448,0.3234,10266.96,25611.08,2.49,True,False
SKU-04455,Calça Jeans Slim Bege,Moda,Calça Jeans,FORN-098,57,352.5,1107.78,538,20,518,43,2024-02-11,Em Estoque,448,0.0808,182595.0,573830.04,3.14,False,False
SKU-04456,Top Delicado Nude,Moda,Top,FORN-031,8,227.6,439.48,46,0,46,70,2025-03-27,Estoque Crítico,448,0.4655,10469.6,20216.08,1.93,True,False
SKU-04457,Blush Artesanal Verde,Beleza,Blush,FORN-060,8,197.85,623.42,188,27,161,85,2025-02-01,Em Estoque,495,0.1856,31853.85,100370.62,3.15,False,False
SKU-04458,Vestido Delicado Verde,Moda,Vestido,FORN-078,9,302.82,578.04,394,38,356,30,2023-04-01,Em Estoque,448,0.2568,107803.92,205782.24,1.91,False,False
SKU-04459,Colar Sport Verde,Acessórios,Colar,FORN-047,7,291.36,529.17,191,20,171,84,2025-12-09,Em Estoque,448,0.0854,49822.56,90488.07,1.82,False,False
SKU-04460,Calça Jeans Slim Branco,Moda,Calça Jeans,FORN-031,11,299.84,550.7,322,55,267,37,2023-04-24,Em Estoque,448,0.3266,80057.28,147036.9,1.84,False,False
SKU-04461,Moletom Básico Azul,Moda,Moletom,FORN-014,6,67.06,177.71,249,26,223,117,2024-12-23,Em Estoque,448,0.2563,14954.38,39629.33,2.65,False,False
SKU-04462,Difusor Moderno Verde,Lifestyle,Difusor,FORN-093,15,86.85,267.4,39,1,38,29,2023-09-19,Descontinuado,448,0.2866,3300.3,10161.2,3.08,False,True
SKU-04463,Legging Premium Prata,Moda,Legging,FORN-062,14,236.59,713.58,1068,32,1036,58,2025-11-20,Em Estoque,448,0.3228,245107.24,739268.88,3.02,False,False
SKU-04464,Condicionador Edição Limitada Preto,Beleza,Condicionador,FORN-021,45,346.2,1009.64,261,19,242,114,2025-11-24,Em Estoque,302,0.1337,83780.4,244332.88,2.92,False,False
SKU-04465,Blusa de Tricô Urban Prata,Moda,Blusa de Tricô,FORN-054,50,394.02,786.87,378,71,307,12,2024-09-17,Em Estoque,448,0.2265,120964.14,241569.09,2.0,False,False
SKU-04466,Espelho de Mesa Edição Limitada Prata,Lifestyle,Espelho de Mesa,FORN-005,59,174.98,418.53,26,2,24,81,2024-07-09,Estoque Crítico,448,0.1374,4199.52,10044.72,2.39,True,False
SKU-04467,Cinto Oversize Nude,Acessórios,Cinto,FORN-068,15,294.23,598.72,139,1,138,57,2025-08-01,Em Estoque,448,0.2888,40603.74,82623.36,2.03,False,False
SKU-04468,Caderno Slim Bege,Lifestyle,Caderno,FORN-020,53,230.68,572.99,46,4,42,128,2024-09-19,Estoque Crítico,448,0.2755,9688.56,24065.58,2.48,True,False
SKU-04469,Garrafa Térmica Luxo Vermelho,Lifestyle,Garrafa Térmica,FORN-025,15,275.79,774.15,171,39,132,110,2024-09-13,Em Estoque,448,0.2629,36404.28,102187.8,2.81,False,False
SKU-04470,Colar Premium Azul,Acessórios,Colar,FORN-035,13,343.12,1036.25,493,70,423,93,2023-07-15,Em Estoque,448,0.442,145139.76,438333.75,3.02,False,False
SKU-04471,Vestido Edição Limitada Azul,Moda,Vestido,FORN-028,9,150.94,348.96,518,18,500,131,2024-10-13,Em Estoque,448,0.0444,75470.0,174480.0,2.31,False,False
SKU-04472,Almofada Urban Vermelho,Lifestyle,Almofada,FORN-050,56,217.38,441.06,299,7,292,144,2025-10-26,Em Estoque,448,0.1758,63474.96,128789.52,2.03,False,False
SKU-04473,Saia Premium Vermelho,Moda,Saia,FORN-015,48,117.6,190.83,619,163,456,96,2025-07-01,Em Estoque,448,0.176,53625.6,87018.48,1.62,False,False
SKU-04474,Blusa de Tricô Clássico Bege,Moda,Blusa de Tricô,FORN-098,56,28.7,76.76,419,102,317,79,2025-09-26,Em Estoque,448,0.2674,9097.9,24332.92,2.67,False,False
SKU-04475,Relógio de Parede Edição Limitada Branco,Lifestyle,Relógio de Parede,FORN-069,6,208.38,441.14,382,40,342,122,2024-09-05,Em Estoque,448,0.1076,71265.96,150869.88,2.12,False,False
SKU-04476,Sombra Urban Preto,Beleza,Sombra,FORN-082,46,366.3,926.56,243,29,214,22,2023-07-12,Em Estoque,215,0.2331,78388.2,198283.84,2.53,False,False
SKU-04477,Saia Delicado Rosa,Moda,Saia,FORN-028,8,133.03,214.23,723,13,710,92,2024-06-26,Descontinuado,448,0.3478,94451.3,152103.3,1.61,False,True
SKU-04478,Garrafa Térmica Moderno Azul,Lifestyle,Garrafa Térmica,FORN-100,54,348.41,1114.47,382,11,371,130,2025-03-22,Em Estoque,448,0.1451,129260.11,413468.37,3.2,False,False
SKU-04479,Meias Moderno Branco,Acessórios,Meias,FORN-065,13,155.35,433.74,10,1,9,110,2023-11-02,Estoque Crítico,448,0.0621,1398.15,3903.66,2.79,True,False
SKU-04480,Caderno Luxo Bege,Lifestyle,Caderno,FORN-049,8,363.08,701.78,42,0,42,123,2025-09-28,Estoque Crítico,448,0.3534,15249.36,29474.76,1.93,True,False
SKU-04481,Pochete Sustentável Prata,Acessórios,Pochete,FORN-089,13,126.9,231.68,16,2,14,84,2023-01-24,Estoque Crítico,448,0.3488,1776.6,3243.52,1.83,True,False
SKU-04482,Moletom Edição Limitada Prata,Moda,Moletom,FORN-023,12,82.59,162.12,1199,260,939,149,2023-05-19,Em Estoque,448,0.3586,77552.01,152230.68,1.96,False,False
SKU-04483,Difusor Exclusivo Branco,Lifestyle,Difusor,FORN-065,7,196.0,516.41,488,26,462,59,2023-10-09,Em Estoque,448,0.3703,90552.0,238581.42,2.63,False,False
SKU-04484,Máscara de Cílios Sustentável Vermelho,Beleza,Máscara de Cílios,FORN-090,8,122.64,352.3,134,27,107,69,2024-08-24,Em Estoque,721,0.2015,13122.48,37696.1,2.87,False,False
SKU-04485,Protetor Solar Oversize Rosa,Beleza,Protetor Solar,FORN-061,52,338.37,695.99,235,14,221,89,2025-08-06,Em Estoque,646,0.2981,74779.77,153813.79,2.06,False,False
SKU-04486,Legging Urban Nude,Moda,Legging,FORN-070,45,188.04,339.39,194,32,162,36,2025-03-24,Em Estoque,448,0.1779,30462.48,54981.18,1.8,False,False
SKU-04487,Óculos de Sol Luxo Azul,Acessórios,Óculos de Sol,FORN-057,8,243.86,621.01,231,2,229,79,2025-02-09,Em Estoque,448,0.1688,55843.94,142211.29,2.55,False,False
SKU-04488,Lenço Edição Limitada Branco,Acessórios,Lenço,FORN-028,11,122.61,225.77,188,36,152,18,2024-04-05,Em Estoque,448,0.2294,18636.72,34317.04,1.84,False,False
SKU-04489,Blusa de Tricô Slim Prata,Moda,Blusa de Tricô,FORN-037,5,340.3,698.43,69,19,50,134,2025-12-17,Estoque Crítico,448,0.2595,17015.0,34921.5,2.05,True,False
SKU-04490,Sombra Premium Branco,Beleza,Sombra,FORN-087,14,174.28,395.33,337,49,288,123,2025-04-27,Em Estoque,371,0.2472,50192.64,113855.04,2.27,False,False
SKU-04491,Protetor Solar Edição Limitada Preto,Beleza,Protetor Solar,FORN-100,60,241.0,615.92,365,108,257,134,2025-11-18,Em Estoque,196,0.2504,61937.0,158291.44,2.56,False,False
SKU-04492,Chapéu Exclusivo Azul,Acessórios,Chapéu,FORN-090,8,217.73,654.84,55,6,49,113,2023-05-01,Estoque Crítico,448,0.254,10668.77,32087.16,3.01,True,False
SKU-04493,Camisa Social Oversize Bege,Moda,Camisa Social,FORN-092,57,119.09,265.86,292,41,251,115,2025-04-24,Em Estoque,448,0.0898,29891.59,66730.86,2.23,False,False
SKU-04494,Meias Oversize Preto,Acessórios,Meias,FORN-047,9,266.5,625.13,267,66,201,83,2025-09-27,Em Estoque,448,0.0067,53566.5,125651.13,2.35,False,False
SKU-04495,Caderno Artesanal Verde,Lifestyle,Caderno,FORN-034,60,129.0,207.92,65,17,48,48,2023-05-26,Estoque Crítico,448,0.4978,6192.0,9980.16,1.61,False,False
SKU-04496,Difusor Slim Bege,Lifestyle,Difusor,FORN-091,54,93.16,224.08,263,7,256,41,2023-12-15,Em Estoque,448,0.0899,23848.96,57364.48,2.41,False,False
SKU-04497,Vestido Exclusivo Prata,Moda,Vestido,FORN-038,5,317.33,910.91,412,53,359,91,2024-04-17,Em Estoque,448,0.169,113921.47,327016.69,2.87,False,False
SKU-04498,Óleo Corporal Luxo Branco,Beleza,Óleo Corporal,FORN-023,7,24.53,44.63,422,109,313,91,2025-11-18,Em Estoque,228,0.1657,7677.89,13969.19,1.82,False,False
SKU-04499,Vestido Clássico Rosa,Moda,Vestido,FORN-064,15,33.48,62.61,1200,97,1103,128,2025-01-02,Em Estoque,448,0.1551,36928.44,69058.83,1.87,False,False
SKU-04500,Batom Slim Bege,Beleza,Batom,FORN-074,52,232.94,689.87,167,23,144,20,2024-11-19,Em Estoque,187,0.0199,33543.36,99341.28,2.96,False,False
SKU-04501,Planta Artificial Clássico Bege,Lifestyle,Planta Artificial,FORN-039,9,278.94,766.98,62,7,55,20,2025-07-27,Em Estoque,448,0.2564,15341.7,42183.9,2.75,False,False
SKU-04502,Saia Premium Rosa,Moda,Saia,FORN-016,51,174.87,280.3,771,70,701,35,2024-02-04,Em Estoque,448,0.0916,122583.87,196490.3,1.6,False,False
SKU-04503,Jaqueta Urban Bege,Moda,Jaqueta,FORN-096,14,161.63,278.76,599,40,559,40,2023-10-19,Em Estoque,448,0.0687,90351.17,155826.84,1.72,False,False
SKU-04504,Caderno Luxo Prata,Lifestyle,Caderno,FORN-016,54,392.8,939.52,162,2,160,54,2023-02-23,Em Estoque,448,0.4683,62848.0,150323.2,2.39,False,False
SKU-04505,Batom Luxo Branco,Beleza,Batom,FORN-007,6,247.89,732.62,173,14,159,46,2023-01-11,Em Estoque,694,0.3211,39414.51,116486.58,2.96,False,False
SKU-04506,Óculos de Sol Luxo Prata,Acessórios,Óculos de Sol,FORN-012,9,374.25,1116.73,325,41,284,40,2025-11-20,Em Estoque,448,0.3442,106287.0,317151.32,2.98,False,False
SKU-04507,Camisa Social Sustentável Nude,Moda,Camisa Social,FORN-069,6,204.49,406.22,1071,52,1019,37,2024-05-26,Em Estoque,448,0.3661,208375.31,413938.18,1.99,False,False
SKU-04508,Kit Chá Premium Branco,Lifestyle,Kit Chá,FORN-086,9,61.68,189.91,480,77,403,143,2023-01-14,Em Estoque,448,0.1746,24857.04,76533.73,3.08,False,False
SKU-04509,Cinto Urban Preto,Acessórios,Cinto,FORN-081,45,254.14,483.24,90,22,68,136,2023-07-25,Estoque Crítico,448,0.1847,17281.52,32860.32,1.9,True,False
SKU-04510,Esfoliante Artesanal Azul,Beleza,Esfoliante,FORN-079,12,69.71,221.53,373,89,284,42,2023-12-21,Em Estoque,539,0.2066,19797.64,62914.52,3.18,False,False
SKU-04511,Espelho de Mesa Sport Branco,Lifestyle,Espelho de Mesa,FORN-098,58,188.98,556.54,457,36,421,128,2025-05-26,Em Estoque,448,0.0104,79560.58,234303.34,2.94,False,False
SKU-04512,Blusa de Tricô Artesanal Dourado,Moda,Blusa de Tricô,FORN-017,55,323.17,645.34,1190,322,868,126,2023-08-22,Em Estoque,448,0.1986,280511.56,560155.12,2.0,False,False
SKU-04513,Perfume Exclusivo Dourado,Beleza,Perfume,FORN-071,11,334.43,842.42,482,15,467,44,2025-03-18,Em Estoque,475,0.0235,156178.81,393410.14,2.52,False,False
SKU-04514,Moletom Delicado Branco,Moda,Moletom,FORN-055,57,318.54,774.62,261,7,254,35,2024-07-24,Em Estoque,448,0.0838,80909.16,196753.48,2.43,False,False
SKU-04515,Almofada Exclusivo Branco,Lifestyle,Almofada,FORN-080,5,174.84,360.99,424,47,377,122,2025-02-10,Em Estoque,448,0.488,65914.68,136093.23,2.06,False,False
SKU-04516,Legging Edição Limitada Rosa,Moda,Legging,FORN-079,12,277.34,818.01,149,10,139,112,2025-09-04,Em Estoque,448,0.1227,38550.26,113703.39,2.95,False,False
SKU-04517,Blusa de Tricô Moderno Azul,Moda,Blusa de Tricô,FORN-070,54,330.9,540.51,1015,232,783,139,2025-11-07,Em Estoque,448,0.0261,259094.7,423219.33,1.63,False,False
SKU-04518,Vela Aromática Exclusivo Verde,Lifestyle,Vela Aromática,FORN-089,7,36.45,79.5,132,21,111,144,2023-04-09,Estoque Crítico,448,0.1285,4045.95,8824.5,2.18,True,False
SKU-04519,Blusa de Tricô Edição Limitada Verde,Moda,Blusa de Tricô,FORN-094,56,50.01,145.26,764,62,702,98,2023-05-10,Em Estoque,448,0.4983,35107.02,101972.52,2.9,False,False
SKU-04520,Creme Hidratante Luxo Nude,Beleza,Creme Hidratante,FORN-094,49,306.88,499.6,0,0,0,91,2024-05-20,Ruptura,718,0.1062,0.0,0.0,1.63,True,False
SKU-04521,Kit Chá Sport Nude,Lifestyle,Kit Chá,FORN-037,14,131.69,267.57,67,5,62,141,2023-03-20,Estoque Crítico,448,0.3182,8164.78,16589.34,2.03,True,False
SKU-04522,Regata Sustentável Rosa,Moda,Regata,FORN-020,59,381.12,1162.88,614,105,509,66,2023-05-20,Em Estoque,448,0.412,193990.08,591905.92,3.05,False,False
SKU-04523,Camisa Social Delicado Rosa,Moda,Camisa Social,FORN-057,13,267.86,591.36,844,50,794,149,2025-03-17,Em Estoque,448,0.0327,212680.84,469539.84,2.21,False,False
SKU-04524,Brinco Sport Nude,Acessórios,Brinco,FORN-098,50,152.14,283.38,61,16,45,82,2024-03-08,Estoque Crítico,448,0.4917,6846.3,12752.1,1.86,True,False
SKU-04525,Mochila Edição Limitada Verde,Acessórios,Mochila,FORN-048,11,104.65,272.75,444,56,388,10,2023-11-10,Em Estoque,448,0.4065,40604.2,105827.0,2.61,False,False
SKU-04526,Camisa Social Luxo Preto,Moda,Camisa Social,FORN-011,10,170.65,353.67,469,93,376,94,2025-07-19,Em Estoque,448,0.0468,64164.4,132979.92,2.07,False,False
SKU-04527,Meias Sustentável Azul,Acessórios,Meias,FORN-044,14,382.89,701.79,258,24,234,108,2023-06-25,Em Estoque,448,0.2292,89596.26,164218.86,1.83,False,False
SKU-04528,Relógio de Parede Edição Limitada Branco,Lifestyle,Relógio de Parede,FORN-055,56,178.14,397.12,161,29,132,112,2024-01-13,Em Estoque,448,0.192,23514.48,52419.84,2.23,False,False
SKU-04529,Moletom Básico Dourado,Moda,Moletom,FORN-015,47,41.16,103.42,418,49,369,67,2025-03-09,Em Estoque,448,0.3217,15188.04,38161.98,2.51,False,False
SKU-04530,Pulseira Slim Rosa,Acessórios,Pulseira,FORN-026,58,248.23,465.54,465,80,385,31,2024-07-06,Em Estoque,448,0.1039,95568.55,179232.9,1.88,False,False
SKU-04531,Condicionador Slim Dourado,Beleza,Condicionador,FORN-058,54,46.3,128.67,0,0,0,116,2025-01-04,Ruptura,661,0.4744,0.0,0.0,2.78,True,False
SKU-04532,Pochete Edição Limitada Preto,Acessórios,Pochete,FORN-048,8,127.45,407.46,18,1,17,94,2025-12-25,Estoque Crítico,448,0.4861,2166.65,6926.82,3.2,True,False
SKU-04533,Sombra Delicado Verde,Beleza,Sombra,FORN-040,14,293.97,724.41,466,14,452,110,2023-09-28,Em Estoque,488,0.2776,132874.44,327433.32,2.46,False,False
SKU-04534,Mochila Premium Prata,Acessórios,Mochila,FORN-086,10,345.2,1050.34,156,27,129,16,2023-07-07,Em Estoque,448,0.4408,44530.8,135493.86,3.04,False,False
SKU-04535,Moletom Edição Limitada Bege,Moda,Moletom,FORN-019,12,57.43,149.01,867,114,753,114,2024-12-11,Em Estoque,448,0.21,43244.79,112204.53,2.59,False,False
SKU-04536,Camisa Social Premium Vermelho,Moda,Camisa Social,FORN-088,5,373.97,1138.79,509,41,468,59,2024-06-23,Em Estoque,448,0.0385,175017.96,532953.72,3.05,False,False
SKU-04537,Legging Edição Limitada Vermelho,Moda,Legging,FORN-046,60,258.92,586.89,28,2,26,111,2023-12-22,Estoque Crítico,448,0.3708,6731.92,15259.14,2.27,True,False
SKU-04538,Jaqueta Slim Nude,Moda,Jaqueta,FORN-091,53,329.5,706.11,1105,134,971,32,2024-07-09,Em Estoque,448,0.4543,319944.5,685632.81,2.14,False,False
SKU-04539,Creme Hidratante Delicado Prata,Beleza,Creme Hidratante,FORN-082,47,29.8,76.07,471,87,384,132,2025-02-18,Em Estoque,197,0.2461,11443.2,29210.88,2.55,False,False
SKU-04540,Top Moderno Branco,Moda,Top,FORN-045,11,310.4,978.1,9,0,9,20,2025-06-03,Estoque Crítico,448,0.3001,2793.6,8802.9,3.15,True,False
SKU-04541,Top Edição Limitada Preto,Moda,Top,FORN-051,14,172.99,327.37,632,154,478,103,2024-12-19,Em Estoque,448,0.0224,82689.22,156482.86,1.89,False,False
SKU-04542,Regata Luxo Nude,Moda,Regata,FORN-057,10,220.61,428.13,709,7,702,76,2023-05-25,Em Estoque,448,0.4659,154868.22,300547.26,1.94,False,False
SKU-04543,Moletom Urban Branco,Moda,Moletom,FORN-026,45,171.0,363.31,538,146,392,117,2023-11-26,Em Estoque,448,0.4216,67032.0,142417.52,2.12,False,False
SKU-04544,Regata Delicado Preto,Moda,Regata,FORN-066,13,368.8,775.65,668,67,601,143,2025-12-16,Em Estoque,448,0.3545,221648.8,466165.65,2.1,False,False
SKU-04545,Legging Luxo Preto,Moda,Legging,FORN-022,54,310.01,616.96,620,137,483,46,2024-10-23,Em Estoque,448,0.335,149734.83,297991.68,1.99,False,False
SKU-04546,Almofada Urban Rosa,Lifestyle,Almofada,FORN-044,13,364.08,1094.46,316,2,314,97,2025-08-26,Em Estoque,448,0.032,114321.12,343660.44,3.01,False,False
SKU-04547,Legging Artesanal Verde,Moda,Legging,FORN-017,57,48.48,99.07,361,56,305,142,2023-05-12,Em Estoque,448,0.2015,14786.4,30216.35,2.04,False,False
SKU-04548,Jaqueta Premium Verde,Moda,Jaqueta,FORN-015,49,216.41,375.27,200,39,161,121,2023-02-15,Em Estoque,448,0.3773,34842.01,60418.47,1.73,False,False
SKU-04549,Regata Luxo Verde,Moda,Regata,FORN-051,13,259.12,578.14,782,114,668,20,2025-12-21,Em Estoque,448,0.3969,173092.16,386197.52,2.23,False,False
SKU-04550,Camiseta Luxo Azul,Moda,Camiseta,FORN-035,8,65.4,193.45,157,12,145,92,2024-03-04,Em Estoque,448,0.1317,9483.0,28050.25,2.96,False,False
SKU-04551,Blusa de Tricô Sustentável Branco,Moda,Blusa de Tricô,FORN-100,50,26.3,83.52,499,32,467,27,2023-11-18,Em Estoque,448,0.1906,12282.1,39003.84,3.18,False,False
SKU-04552,Camisa Social Sustentável Bege,Moda,Camisa Social,FORN-086,15,214.24,354.17,258,39,219,93,2023-02-22,Em Estoque,448,0.2357,46918.56,77563.23,1.65,False,False
SKU-04553,Sombra Premium Dourado,Beleza,Sombra,FORN-004,45,310.95,832.61,197,2,195,150,2025-07-15,Em Estoque,510,0.492,60635.25,162358.95,2.68,False,False
SKU-04554,Protetor Solar Slim Verde,Beleza,Protetor Solar,FORN-084,12,369.62,831.79,344,14,330,102,2025-11-27,Em Estoque,431,0.1953,121974.6,274490.7,2.25,False,False
SKU-04555,Base Líquida Premium Branco,Beleza,Base Líquida,FORN-032,15,82.18,140.63,97,0,97,68,2024-08-06,Em Estoque,469,0.2211,7971.46,13641.11,1.71,False,False
SKU-04556,Bolsa de Couro Exclusivo Branco,Acessórios,Bolsa de Couro,FORN-053,14,391.87,750.96,14,1,13,79,2023-01-13,Estoque Crítico,448,0.0738,5094.31,9762.48,1.92,True,False
SKU-04557,Caderno Sport Prata,Lifestyle,Caderno,FORN-096,5,124.33,256.99,483,141,342,94,2023-11-03,Em Estoque,448,0.2632,42520.86,87890.58,2.07,False,False
SKU-04558,Protetor Solar Artesanal Bege,Beleza,Protetor Solar,FORN-010,47,353.29,1011.64,324,48,276,136,2025-06-17,Em Estoque,450,0.194,97508.04,279212.64,2.86,False,False
SKU-04559,Pochete Edição Limitada Vermelho,Acessórios,Pochete,FORN-068,7,253.98,428.5,13,3,10,63,2024-01-08,Estoque Crítico,448,0.4504,2539.8,4285.0,1.69,True,False
SKU-04560,Pochete Slim Vermelho,Acessórios,Pochete,FORN-035,8,212.88,456.98,268,66,202,52,2024-11-15,Descontinuado,448,0.1336,43001.76,92309.96,2.15,False,True
SKU-04561,Caderno Delicado Verde,Lifestyle,Caderno,FORN-033,50,232.04,507.6,262,69,193,132,2025-05-06,Em Estoque,448,0.2911,44783.72,97966.8,2.19,False,False
SKU-04562,Regata Premium Verde,Moda,Regata,FORN-100,54,280.7,653.58,604,67,537,140,2025-09-08,Descontinuado,448,0.0609,150735.9,350972.46,2.33,False,True
SKU-04563,Luminária Luxo Preto,Lifestyle,Luminária,FORN-069,5,313.18,735.97,404,91,313,66,2025-04-22,Em Estoque,448,0.2954,98025.34,230358.61,2.35,False,False
SKU-04564,Mochila Sustentável Vermelho,Acessórios,Mochila,FORN-002,5,347.46,947.43,92,15,77,20,2025-09-08,Em Estoque,448,0.2062,26754.42,72952.11,2.73,False,False
SKU-04565,Colar Sport Prata,Acessórios,Colar,FORN-081,54,260.13,700.02,110,32,78,12,2025-06-07,Em Estoque,448,0.2061,20290.14,54601.56,2.69,False,False
SKU-04566,Top Básico Vermelho,Moda,Top,FORN-064,13,35.48,101.09,795,113,682,25,2024-11-22,Em Estoque,448,0.1557,24197.36,68943.38,2.85,False,False
SKU-04567,Vestido Artesanal Bege,Moda,Vestido,FORN-048,13,90.83,183.41,110,0,110,124,2024-06-19,Estoque Crítico,448,0.0873,9991.3,20175.1,2.02,True,False
SKU-04568,Espelho de Mesa Moderno Branco,Lifestyle,Espelho de Mesa,FORN-100,46,151.7,458.45,199,49,150,143,2024-10-24,Em Estoque,448,0.1906,22755.0,68767.5,3.02,False,False
SKU-04569,Creme Hidratante Luxo Branco,Beleza,Creme Hidratante,FORN-050,55,298.62,507.67,0,0,0,125,2024-11-23,Ruptura,514,0.2012,0.0,0.0,1.7,True,False
SKU-04570,Vestido Edição Limitada Bege,Moda,Vestido,FORN-036,11,102.88,316.69,184,21,163,136,2025-12-14,Em Estoque,448,0.1171,16769.44,51620.47,3.08,False,False
SKU-04571,Batom Edição Limitada Vermelho,Beleza,Batom,FORN-059,8,182.08,518.25,112,9,103,34,2023-11-22,Em Estoque,463,0.1614,18754.24,53379.75,2.85,False,False
SKU-04572,Óleo Corporal Slim Dourado,Beleza,Óleo Corporal,FORN-079,14,383.52,1139.92,152,16,136,35,2025-11-12,Em Estoque,600,0.2568,52158.72,155029.12,2.97,False,False
SKU-04573,Kit Chá Sport Vermelho,Lifestyle,Kit Chá,FORN-019,13,243.66,412.56,73,7,66,134,2023-01-12,Estoque Crítico,448,0.2965,16081.56,27228.96,1.69,True,False
SKU-04574,Vestido Moderno Azul,Moda,Vestido,FORN-089,14,213.65,436.34,725,38,687,135,2023-03-09,Em Estoque,448,0.455,146777.55,299765.58,2.04,False,False
